subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_210	 2	 12	 6210.jpg	 1.568021e+03	 12	 999000	 120	 999000	 999	 1.569037e+03	 416.67	 633.33	 3.00	 19	 0.90	 
n_210	 2	 12	 9490.jpg	 1.572021e+03	 12	 999000	 120	 999000	 999	 1.573037e+03	 416.67	 633.33	 18.00	 53	 0.64	 
n_210	 2	 12	 2683.jpg	 1.576021e+03	 12	 999000	 120	 999000	 999	 1.577037e+03	 416.67	 633.33	 10.00	 14	 0.77	 
n_210	 2	 12	 9930.jpg	 1.579021e+03	 12	 999000	 120	 999000	 999	 1.580037e+03	 416.67	 633.33	 19.00	 60	 0.64	 
n_210	 2	 12	 9395.jpg	 1.585020e+03	 11	 8.531171e+02	 110	 4.165708e+02	 98	 1.586054e+03	 433.33	 633.33	 14.00	 50	 0.69	 
n_210	 2	 12	 8485.jpg	 1.587020e+03	 22	 1.077154e+03	 2200	 6.332451e+02	 98	 1.588037e+03	 433.33	 583.33	 43.00	 33	 0.35	 
n_210	 2	 12	 9903.jpg	 1.590020e+03	 12	 999000	 120	 999000	 999	 1.591037e+03	 433.33	 583.33	 20.00	 58	 0.63	 
n_210	 2	 12	 9042.jpg	 1.592020e+03	 24	 999000	 240	 999000	 999	 1.593037e+03	 433.33	 583.33	 39.00	 35	 0.39	 
n_210	 2	 12	 9341.jpg	 1.594020e+03	 12	 999000	 120	 999000	 999	 1.595037e+03	 433.33	 583.33	 22.00	 46	 0.62	 
n_210	 2	 12	 6242.jpg	 1.596020e+03	 12	 999000	 120	 999000	 999	 1.597037e+03	 433.33	 583.33	 13.00	 20	 0.73	 
n_210	 2	 12	 9322.jpg	 1.599020e+03	 22	 8.531469e+02	 220	 5.832379e+02	 98	 1.600054e+03	 433.33	 600.00	 46.00	 43	 0.29	 
n_210	 2	 12	 2205.jpg	 1.603020e+03	 24	 999000	 240	 999000	 999	 1.604037e+03	 433.33	 600.00	 47.00	 10	 0.28	 
n_210	 2	 12	 9291.jpg	 1.605020e+03	 12	 999000	 120	 999000	 999	 1.606037e+03	 433.33	 600.00	 7.00	 39	 0.83	 
n_210	 2	 12	 9008.jpg	 1.607020e+03	 24	 999000	 240	 999000	 999	 1.608037e+03	 433.33	 600.00	 58.00	 34	 0.10	 
n_210	 2	 12	 9495.jpg	 1.609020e+03	 11	 8.691591e+02	 110	 4.332551e+02	 98	 1.610037e+03	 450.00	 600.00	 11.00	 54	 0.73	 
n_210	 2	 12	 9325.jpg	 1.611020e+03	 22	 1.141154e+03	 2200	 5.999240e+02	 98	 1.612054e+03	 450.00	 550.00	 54.00	 44	 0.15	 
n_210	 2	 12	 1271.jpg	 1.613020e+03	 24	 999000	 240	 999000	 999	 1.614037e+03	 450.00	 550.00	 52.00	 6	 0.18	 
n_210	 2	 12	 1002.jpg	 1.617020e+03	 24	 999000	 240	 999000	 999	 1.618037e+03	 450.00	 550.00	 56.00	 3	 0.12	 
n_210	 2	 12	 1111.jpg	 1.621020e+03	 24	 999000	 240	 999000	 999	 1.622037e+03	 450.00	 550.00	 44.00	 5	 0.32	 
n_210	 2	 12	 9373.jpg	 1.623020e+03	 24	 999000	 240	 999000	 999	 1.624037e+03	 450.00	 550.00	 55.00	 48	 0.15	 
n_210	 2	 12	 2455.jpg	 1.625020e+03	 12	 999000	 120	 999000	 999	 1.626037e+03	 450.00	 550.00	 15.00	 11	 0.68	 
n_210	 2	 12	 1000.jpg	 1.627020e+03	 24	 999000	 240	 999000	 999	 1.628037e+03	 450.00	 550.00	 53.00	 1	 0.17	 
n_210	 2	 12	 2457.jpg	 1.629020e+03	 12	 999000	 120	 999000	 999	 1.630037e+03	 450.00	 550.00	 5.00	 13	 0.85	 
n_210	 2	 12	 9909.jpg	 1.635020e+03	 11	 7.730865e+02	 110	 4.500599e+02	 98	 1.636053e+03	 466.67	 550.00	 17.00	 59	 0.64	 
n_210	 2	 12	 9427.jpg	 1.637020e+03	 11	 7.571077e+02	 110	 4.666002e+02	 98	 1.638054e+03	 483.33	 550.00	 8.00	 52	 0.80	 
