subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_210	 2	 4	 9322.jpg	 4.938438e+02	 22	 9.648516e+02	 220	 4.498892e+02	 98	 4.948770e+02	 566.67	 466.67	 46.00	 43	 0.29	 
n_210	 2	 4	 1271.jpg	 4.968438e+02	 24	 999000	 240	 999000	 999	 4.978603e+02	 566.67	 466.67	 52.00	 6	 0.18	 
n_210	 2	 4	 9008.jpg	 4.988437e+02	 24	 999000	 240	 999000	 999	 4.998603e+02	 566.67	 466.67	 58.00	 34	 0.10	 
n_210	 2	 4	 1111.jpg	 5.028437e+02	 24	 999000	 240	 999000	 999	 5.038603e+02	 566.67	 466.67	 44.00	 5	 0.32	 
n_210	 2	 4	 8480.jpg	 5.048437e+02	 24	 999000	 240	 999000	 999	 5.058603e+02	 566.67	 466.67	 41.00	 32	 0.36	 
n_210	 2	 4	 2455.jpg	 5.068437e+02	 12	 999000	 120	 999000	 999	 5.078603e+02	 566.67	 466.67	 15.00	 11	 0.68	 
n_210	 2	 4	 1002.jpg	 5.108437e+02	 24	 999000	 240	 999000	 999	 5.118603e+02	 566.67	 466.67	 56.00	 3	 0.12	 
n_210	 2	 4	 9042.jpg	 5.128437e+02	 24	 999000	 240	 999000	 999	 5.138602e+02	 566.67	 466.67	 39.00	 35	 0.39	 
n_210	 2	 4	 9622.jpg	 5.168436e+02	 12	 999000	 120	 999000	 999	 5.178602e+02	 566.67	 466.67	 12.00	 57	 0.73	 
n_210	 2	 4	 9495.jpg	 5.208436e+02	 11	 1.324801e+03	 1100	 5.665693e+02	 98	 5.218602e+02	 516.67	 466.67	 11.00	 54	 0.73	 
n_210	 2	 4	 9395.jpg	 5.238436e+02	 11	 8.208629e+02	 110	 5.165718e+02	 98	 5.248768e+02	 533.33	 466.67	 14.00	 50	 0.69	 
n_210	 2	 4	 9600.jpg	 5.298436e+02	 11	 8.368081e+02	 110	 5.332297e+02	 98	 5.308770e+02	 550.00	 466.67	 16.00	 56	 0.67	 
n_210	 2	 4	 8485.jpg	 5.318435e+02	 22	 9.328271e+02	 220	 4.665766e+02	 98	 5.328770e+02	 550.00	 483.33	 43.00	 33	 0.35	 
n_210	 2	 4	 6210.jpg	 5.358435e+02	 12	 999000	 120	 999000	 999	 5.368601e+02	 550.00	 483.33	 3.00	 19	 0.90	 
n_210	 2	 4	 1000.jpg	 5.378435e+02	 24	 999000	 240	 999000	 999	 5.388601e+02	 550.00	 483.33	 53.00	 1	 0.17	 
n_210	 2	 4	 9301.jpg	 5.398435e+02	 24	 999000	 240	 999000	 999	 5.408601e+02	 550.00	 483.33	 50.00	 41	 0.20	 
n_210	 2	 4	 9321.jpg	 5.418435e+02	 24	 999000	 240	 999000	 999	 5.428601e+02	 550.00	 483.33	 45.00	 42	 0.29	 
n_210	 2	 4	 2457.jpg	 5.468434e+02	 12	 999000	 120	 999000	 999	 5.478600e+02	 550.00	 483.33	 5.00	 13	 0.85	 
n_210	 2	 4	 6570.JPG	 5.488434e+02	 12	 999000	 120	 999000	 999	 5.498600e+02	 550.00	 483.33	 21.00	 25	 0.63	 
n_210	 2	 4	 9341.jpg	 5.508434e+02	 12	 999000	 120	 999000	 999	 5.518600e+02	 550.00	 483.33	 22.00	 46	 0.62	 
n_210	 2	 4	 6821.jpg	 5.538434e+02	 12	 999000	 120	 999000	 999	 5.548601e+02	 550.00	 483.33	 6.00	 27	 0.84	 
