subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_210	 2	 10	 9322.jpg	 1.235289e+03	 22	 7.946131e+02	 220	 4.832455e+02	 98	 1.236323e+03	 450.00	 500.00	 46.00	 43	 0.29	 
n_210	 2	 10	 2457.jpg	 1.237289e+03	 12	 999000	 120	 999000	 999	 1.238306e+03	 450.00	 500.00	 5.00	 13	 0.85	 
n_210	 2	 10	 1000.jpg	 1.240289e+03	 24	 999000	 240	 999000	 999	 1.241306e+03	 450.00	 500.00	 53.00	 1	 0.17	 
n_210	 2	 10	 1274.jpg	 1.244289e+03	 24	 999000	 240	 999000	 999	 1.245306e+03	 450.00	 500.00	 57.00	 7	 0.10	 
n_210	 2	 10	 6210.jpg	 1.247289e+03	 12	 999000	 120	 999000	 999	 1.248306e+03	 450.00	 500.00	 3.00	 19	 0.90	 
n_210	 2	 10	 9008.jpg	 1.249289e+03	 24	 999000	 240	 999000	 999	 1.250306e+03	 450.00	 500.00	 58.00	 34	 0.10	 
n_210	 2	 10	 9341.jpg	 1.251289e+03	 12	 999000	 120	 999000	 999	 1.252306e+03	 450.00	 500.00	 22.00	 46	 0.62	 
n_210	 2	 10	 3103.jpg	 1.256289e+03	 22	 8.185915e+02	 220	 4.998980e+02	 98	 1.257306e+03	 450.00	 516.67	 49.00	 17	 0.24	 
n_210	 2	 10	 6242.jpg	 1.260289e+03	 12	 999000	 120	 999000	 999	 1.261306e+03	 450.00	 516.67	 13.00	 20	 0.73	 
n_210	 2	 10	 1002.jpg	 1.264289e+03	 24	 999000	 240	 999000	 999	 1.265306e+03	 450.00	 516.67	 56.00	 3	 0.12	 
n_210	 2	 10	 6370.jpg	 1.270289e+03	 24	 999000	 240	 999000	 999	 1.271306e+03	 450.00	 516.67	 40.00	 22	 0.37	 
n_210	 2	 10	 6821.jpg	 1.272289e+03	 12	 999000	 120	 999000	 999	 1.273306e+03	 450.00	 516.67	 6.00	 27	 0.84	 
n_210	 2	 10	 9495.jpg	 1.274289e+03	 11	 8.986512e+02	 110	 4.499340e+02	 98	 1.275306e+03	 466.67	 516.67	 11.00	 54	 0.73	 
n_210	 2	 10	 2455.jpg	 1.276289e+03	 12	 999000	 120	 999000	 999	 1.277306e+03	 466.67	 516.67	 15.00	 11	 0.68	 
n_210	 2	 10	 9373.jpg	 1.278289e+03	 24	 999000	 240	 999000	 999	 1.279306e+03	 466.67	 516.67	 55.00	 48	 0.15	 
n_210	 2	 10	 9301.jpg	 1.282289e+03	 24	 999000	 240	 999000	 999	 1.283306e+03	 466.67	 516.67	 50.00	 41	 0.20	 
n_210	 2	 10	 9321.jpg	 1.284289e+03	 24	 999000	 240	 999000	 999	 1.285306e+03	 466.67	 516.67	 45.00	 42	 0.29	 
n_210	 2	 10	 9490.jpg	 1.288289e+03	 12	 999000	 120	 999000	 999	 1.289306e+03	 466.67	 516.67	 18.00	 53	 0.64	 
n_210	 2	 10	 9561.jpg	 1.290289e+03	 22	 1.058630e+03	 2200	 5.165765e+02	 98	 1.291322e+03	 466.67	 466.67	 51.00	 55	 0.20	 
n_210	 2	 10	 9903.jpg	 1.292289e+03	 12	 999000	 120	 999000	 999	 1.293305e+03	 466.67	 466.67	 20.00	 58	 0.63	 
n_210	 2	 10	 6570.JPG	 1.294289e+03	 12	 999000	 120	 999000	 999	 1.295305e+03	 466.67	 466.67	 21.00	 25	 0.63	 
n_210	 2	 10	 2683.jpg	 1.299289e+03	 12	 999000	 120	 999000	 999	 1.300305e+03	 466.67	 466.67	 10.00	 14	 0.77	 
n_210	 2	 10	 9042.jpg	 1.301289e+03	 24	 999000	 240	 999000	 999	 1.302305e+03	 466.67	 466.67	 39.00	 35	 0.39	 
n_210	 2	 10	 9291.jpg	 1.303289e+03	 12	 999000	 120	 999000	 999	 1.304305e+03	 466.67	 466.67	 7.00	 39	 0.83	 
n_210	 2	 10	 9427.jpg	 1.306289e+03	 11	 8.186182e+02	 110	 4.665735e+02	 98	 1.307322e+03	 483.33	 466.67	 8.00	 52	 0.80	 
n_210	 2	 10	 1271.jpg	 1.313289e+03	 24	 999000	 240	 999000	 999	 1.314305e+03	 483.33	 466.67	 52.00	 6	 0.18	 
n_210	 2	 10	 1111.jpg	 1.317289e+03	 24	 999000	 240	 999000	 999	 1.318305e+03	 483.33	 466.67	 44.00	 5	 0.32	 
n_210	 2	 10	 8485.jpg	 1.324289e+03	 22	 8.985663e+02	 220	 4.665677e+02	 98	 1.325322e+03	 483.33	 483.33	 43.00	 33	 0.35	 
