subjectID	 order	 runNum	 itemName	 onsetTime	 shuff_trialType	 RT	 respInTime	 CueTime	 response	 fixationTime	 ladder1	 ladder2	 bidIndex	 itemNameIndex	 bidValue	 
n_210	 2	 6	 9322.jpg	 7.908919e+02	 22	 1.226808e+03	 2200	 5.165728e+02	 98	 7.919252e+02	 483.33	 466.67	 46.00	 43	 0.29	 
n_210	 2	 6	 9495.jpg	 7.968919e+02	 11	 8.268166e+02	 110	 4.832438e+02	 98	 7.979252e+02	 500.00	 466.67	 11.00	 54	 0.73	 
n_210	 2	 6	 2691.jpg	 7.988919e+02	 11	 7.947647e+02	 110	 4.999158e+02	 98	 7.999085e+02	 516.67	 466.67	 9.00	 15	 0.77	 
n_210	 2	 6	 9600.jpg	 8.028919e+02	 11	 8.107972e+02	 110	 5.165646e+02	 98	 8.039251e+02	 533.33	 466.67	 16.00	 56	 0.67	 
n_210	 2	 6	 1111.jpg	 8.048918e+02	 24	 999000	 240	 999000	 999	 8.059084e+02	 533.33	 466.67	 44.00	 5	 0.32	 
n_210	 2	 6	 9301.jpg	 8.068918e+02	 24	 999000	 240	 999000	 999	 8.079084e+02	 533.33	 466.67	 50.00	 41	 0.20	 
n_210	 2	 6	 3103.jpg	 8.088918e+02	 22	 8.907792e+02	 220	 4.665940e+02	 98	 8.099252e+02	 533.33	 483.33	 49.00	 17	 0.24	 
n_210	 2	 6	 2457.jpg	 8.138918e+02	 12	 999000	 120	 999000	 999	 8.149084e+02	 533.33	 483.33	 5.00	 13	 0.85	 
n_210	 2	 6	 9903.jpg	 8.158918e+02	 12	 999000	 120	 999000	 999	 8.169084e+02	 533.33	 483.33	 20.00	 58	 0.63	 
n_210	 2	 6	 9395.jpg	 8.178918e+02	 11	 8.347687e+02	 110	 5.332390e+02	 98	 8.189252e+02	 550.00	 483.33	 14.00	 50	 0.69	 
n_210	 2	 6	 9291.jpg	 8.208917e+02	 12	 999000	 120	 999000	 999	 8.219083e+02	 550.00	 483.33	 7.00	 39	 0.83	 
